$GPGGA,103532.60,2236.2191814,N,11359.9376625,E,4,25,1.8,63.0062,M,0.000,M,0.600,0000*78
$GPGGA,103532.70,2236.2191648,N,11359.9373648,E,4,25,1.8,63.0142,M,0.000,M,0.700,0000*72
$GPGGA,103532.80,2236.2191546,N,11359.9370576,E,4,25,1.8,62.9957,M,0.000,M,0.800,0000*76
$GPGGA,103532.90,2236.2191517,N,11359.9367456,E,4,25,1.8,63.0035,M,0.000,M,0.900,0000*72
$GPGGA,103533.00,2236.2191673,N,11359.9364229,E,4,25,1.8,62.9763,M,0.000,M,1.000,0000*72
$GPGGA,103533.10,2236.2191749,N,11359.9361096,E,4,25,1.8,62.9647,M,0.000,M,0.100,0000*7F
$GPGGA,103533.20,2236.2191967,N,11359.9357770,E,4,25,1.8,62.9626,M,0.000,M,0.200,0000*70
$GPGGA,103533.30,2236.2192216,N,11359.9354496,E,4,25,1.8,62.9944,M,0.000,M,0.300,0000*7D
$GPGGA,103533.40,2236.2192588,N,11359.9351226,E,4,25,1.8,63.0403,M,0.000,M,0.400,0000*73
$GPGGA,103533.50,2236.2193020,N,11359.9347912,E,4,25,1.8,63.0470,M,0.000,M,0.500,0000*7A
$GPGGA,103533.60,2236.2193621,N,11359.9344564,E,4,25,1.8,63.0590,M,0.000,M,0.600,0000*7C
$GPGGA,103533.70,2236.2194241,N,11359.9341211,E,4,25,1.8,63.0703,M,0.000,M,0.700,0000*71
$GPGGA,103533.80,2236.2194965,N,11359.9337900,E,4,25,1.8,63.0646,M,0.000,M,0.800,0000*76
$GPGGA,103533.90,2236.2195701,N,11359.9334683,E,4,25,1.8,63.0795,M,0.000,M,0.900,0000*73
$GPGGA,103534.00,2236.2196539,N,11359.9331381,E,4,25,1.8,63.0666,M,0.000,M,1.000,0000*70
$GPGGA,103534.10,2236.2197313,N,11359.9328439,E,4,25,1.8,62.9813,M,0.000,M,0.100,0000*76
$GPGGA,103534.20,2236.2198290,N,11359.9325253,E,4,25,1.8,63.0396,M,0.000,M,0.200,0000*7A
$GPGGA,103534.30,2236.2199086,N,11359.9322359,E,4,25,1.8,63.1352,M,0.000,M,0.300,0000*7B
$GPGGA,103534.40,2236.2200237,N,11359.9319296,E,4,25,1.8,63.1231,M,0.000,M,0.400,0000*7E
$GPGGA,103534.50,2236.2201547,N,11359.9316249,E,5,25,1.8,63.0812,M,0.000,M,0.500,0000*79
$GPGGA,103534.60,2236.2202580,N,11359.9313514,E,4,25,1.8,63.1576,M,0.000,M,0.600,0000*74
$GPGGA,103534.70,2236.2203955,N,11359.9310528,E,4,25,1.8,63.1417,M,0.000,M,0.700,0000*7B
$GPGGA,103534.80,2236.2205493,N,11359.9307661,E,5,25,1.8,63.0930,M,0.000,M,0.800,0000*7A
$GPGGA,103534.90,2236.2207101,N,11359.9304801,E,5,25,1.8,63.0830,M,0.000,M,0.900,0000*7C
$GPGGA,103535.00,2236.2208744,N,11359.9302027,E,5,25,1.8,63.0829,M,0.000,M,1.000,0000*76
$GPGGA,103535.10,2236.2210331,N,11359.9299507,E,4,25,1.8,63.0869,M,0.000,M,0.100,0000*79
$GPGGA,103535.20,2236.2212269,N,11359.9296696,E,4,25,1.8,63.0511,M,0.000,M,0.200,0000*71
$GPGGA,103535.30,2236.2214309,N,11359.9294104,E,4,25,1.8,63.0703,M,0.000,M,0.300,0000*7F
$GPGGA,103535.40,2236.2216379,N,11359.9291940,E,5,25,1.8,63.2118,M,0.000,M,0.400,0000*78
